440653 A6  2016 16599  Manual    40826  Diesel 30  61.4  2
440654 A5  2014 12285  Semi-Auto 66900  Diesel 125 58.9  2
440655 A3  2019 21995  Manual    6500   Diesel 145 51.4  1.6
440656 Q2  2019 22495  Manual    6500   Diesel 145 47.9  1.6
440657 A1  2019 21995  Semi-Auto 6500   Petrol 145 40.9  2
440658 A4  2019 28995  Semi-Auto 5500   Petrol 145 40.9  2
440659 Q3  2019 26495  Manual    5000   Petrol 145 39.8  1.5
440660 A5  2019 29695  Manual    5500   Petrol 145 37.2  2
440661 A6  2019 29995  Semi-Auto 7500   Diesel 145 47.9  2
440662 Q3  2015 15488  Manual    34985  Diesel 160 51.4  2
440663 A1  2017 17565  Semi-Auto 8965   Petrol 30  70.6  1.4
440664 Q3  2016 16490  Manual    38309  Diesel 145 52.3  2
440665 A8  2018 34000  Semi-Auto 12285  Diesel 145 50.4  3
440666 A6  2017 21800  Semi-Auto 26272  Diesel 145 58.9  2
440667 A4  2016 15000  Manual    44119  Diesel 30  64.2  2
440668 A3  2015 18800  Manual    25598  Petrol 205 40.4  2
440669 A1  2013 6800   Manual    62023  Diesel 0   74.3  1.6
440670 A3  2016 11100  Manual    36151  Diesel 0   74.3  1.6
440671 A4  2016 21995  Semi-Auto 29137  Diesel 145 53.3  3
440672 A6  2019 49995  Semi-Auto 9909   Diesel 145 35.8  3
440673 A3  2017 14795  Manual    34800  Diesel 20  67.3  2
440674 A3  2017 19995  Semi-Auto 36355  Diesel 30  61.4  2
440675 A1  2016 9496   Manual    56875  Petrol 30  57.6  1.4
440676 A1  2015 10120  Manual    20545  Petrol 0   67.3  1
440677 Q3  2016 17990  Manual    21421  Petrol 145 49.6  1.4
440678 A1  2015 10260  Manual    28003  Petrol 30  57.6  1.4
440679 A6  2015 14590  Automatic 57816  Diesel 125 57.6  2
440680 A1  2017 14990  Semi-Auto 15660  Petrol 145 56.5  1.4
440681 Q5  2013 12490  Manual    65589  Diesel 205 47.9  2
440682 Q7  2019 45995  Semi-Auto 17277  Diesel 145 33.2  3
440683 A1  2018 16495  Manual    18199  Petrol 145 51.4  1
440684 A8  2018 34495  Automatic 12387  Diesel 145 50.4  3
440685 Q2  2019 26995  Semi-Auto 3772   Petrol 145 33.2  2
440686 Q2  2019 28495  Semi-Auto 5000   Petrol 145 33.2  2
440687 A1  2019 23950  Semi-Auto 5000   Petrol 145 44.1  1
440688 A1  2017 11990  Manual    16038  Petrol 145 57.6  1.4
440689 A6  2015 17495  Semi-Auto 26000  Diesel 30  64.2  2
440690 Q3  2016 18295  Semi-Auto 22964  Diesel 150 52.3  2
440691 A1  2014 8950   Manual    47050  Petrol 125 53.3  1.4
440692 A1  2016 11760  Manual    27400  Petrol 30  55.4  1.4
440693 A3  2016 10262  Manual    74000  Diesel 20  68.9  2
440694 Q2  2017 18401  Manual    16988  Petrol 145 50.4  1.4
440695 A4  2016 15649  Manual    38066  Diesel 20  70.6  2
440696 Q3  2017 16310  Manual    46603  Petrol 125 51.4  1.4
440697 A1  2018 14998  Manual    14439  Petrol 150 55.4  1.4
440698 Q3  2014 12498  Semi-Auto 55680  Diesel 200 47.9  2
440699 Q5  2015 20698  Semi-Auto 44422  Diesel 200 45.6  3
440700 A3  2017 20450  Semi-Auto 15000  Diesel 145 70.6  1.6
440701 A3  2018 17650  Manual    6350   Petrol 150 55.4  1.5
440702 A1  2017 13495  Manual    7024   Petrol 145 67.3  1
440703 Q3  2015 15998  Manual    46784  Diesel 145 52.3  2
440704 Q3  2017 18298  Semi-Auto 26807  Petrol 145 47.9  1.4
440705 A3  2017 18995  Semi-Auto 28522  Diesel 30  61.4  2
440706 Q2  2017 16950  Manual    25000  Petrol 125 52.3  1.4
440707 A1  2015 10850  Manual    43000  Petrol 30  56.5  1.4
440708 A3  2014 8695   Manual    55000  Diesel 0   74.3  1.6
440709 TT  2017 19252  Manual    14567  Petrol 145 47.1  1.8
440710 A6  2014 12691  Semi-Auto 84000  Diesel 205 44.8  3
440711 Q2  2019 20640  Manual    4199   Diesel 145 49.6  1.6
440712 A1  2016 10970  Manual    26442  Petrol 30  57.6  1.4
440713 A1  2017 12360  Manual    8773   Petrol 0   67.3  1
440714 A1  2013 7791   Manual    76361  Petrol 125 52.3  1.4
440715 Q3  2017 21250  Manual    3491   Petrol 145 49.6  1.4
440716 Q3  2014 9950   Manual    83412  Diesel 150 54.3  2
440717 A3  2017 10498  Manual    74501  Diesel 0   74.3  1.6
440718 A5  2017 21991  Semi-Auto 15751  Diesel 145 65.7  2
440719 Q3  2016 17991  Semi-Auto 47079  Diesel 160 50.4  2
440720 A3  2015 10750  Semi-Auto 55934  Petrol 20  60.1  1.4
440721 Q3  2014 12210  Manual    63998  Diesel 160 50.4  2
440722 A3  2015 9350   Manual    56726  Diesel 20  68.9  2
440723 A4  2017 21990  Semi-Auto 25773  Petrol 145 43.5  2
440724 A6  2017 17920  Manual    59022  Diesel 145 61.4  2
440725 A6  2019 43695  Automatic 1500   Diesel 145 36.2  3
440726 Q2  2019 23439  Manual    50     Petrol 145 43.5  1.5
440727 Q3  2017 18995  Manual    17867  Petrol 145 49.6  1.4
440728 A3  2016 14998  Manual    19795  Petrol 30  58.9  1.4
440729 A7  2016 22498  Semi-Auto 21023  Diesel 145 54.3  3
440730 Q3  2013 10998  Manual    73956  Diesel 160 49.6  2
440731 A6  2014 11498  Semi-Auto 78801  Diesel 30  64.2  2
440732 A4  2015 9995   Manual    69647  Diesel 30  64.2  2
440733 A3  2017 17391  Manual    16530  Petrol 30  60.1  1.4
440734 A3  2015 12201  Manual    51607  Petrol 30  55.4  1.4
440735 A1  2017 11995  Manual    15351  Petrol 30  57.6  1.4
440736 A3  2017 17650  Manual    35375  Diesel 145 68.9  1.6
440737 A5  2019 25998  Semi-Auto 23     Petrol 145 40.4  2
440738 A5  2017 23498  Semi-Auto 11111  Diesel 145 65.7  2
440739 A4  2017 16998  Manual    36703  Diesel 30  62.8  2
440740 Q5  2014 21498  Semi-Auto 66188  Diesel 265 41.5  3
440741 A3  2019 23300  Semi-Auto 10439  Petrol 145 41.5  1.5
440742 A6  2016 16600  Semi-Auto 48063  Diesel 30  61.4  2
440743 TT  2018 21491  Manual    6000   Petrol 150 47.1  1.8
440744 A4  2019 23995  Semi-Auto 1000   Petrol 145 38.7  2
440745 Q3  2019 37995  Semi-Auto 1500   Petrol 145 32.1  2
440746 TT  2019 47949  Semi-Auto 50     Petrol 145 30.1  2.5
440747 Q5  2020 36995  Semi-Auto 50     Diesel 145 38.2  2
440748 Q8  2020 64995  Semi-Auto 2000   Diesel 145 32.8  3
440749 Q3  2020 27995  Manual    50     Diesel 145 42.2  2
440750 Q5  2020 48995  Semi-Auto 2000   Diesel 145 34.5  3
440751 A1  2017 11502  Manual    25785  Petrol 30  57.6  1.4
440752 A1  2016 13219  Manual    14179  Petrol 30  58.9  1.4
440753 Q3  2013 8995   Manual    73441  Diesel 150 54.3  2
440754 A4  2016 14298  Semi-Auto 56767  Diesel 20  67.3  2
440755 A5  2017 21465  Semi-Auto 15900  Diesel 145 67.3  2
440756 A6  2016 18370  Manual    21660  Diesel 30  61.4  2
440757 A1  2017 11320  Manual    17802  Petrol 30  57.6  1.4
440758 A3  2017 16950  Semi-Auto 21601  Petrol 30  56.5  1.4
440759 A3  2014 11290  Manual    32055  Petrol 20  60.1  1.4
440760 TT  2017 17599  Manual    6522   Petrol 145 47.1  1.8
440761 A4  2014 14995  Semi-Auto 38851  Diesel 125 57.6  2
440762 A4  2016 12255  Manual    42214  Petrol 125 53.3  1.4
440763 A3  2016 13995  Semi-Auto 24465  Petrol 30  58.9  1.4
440764 Q2  2017 17481  Semi-Auto 23496  Petrol 145 54.3  1.4
440765 A3  2019 18999  Semi-Auto 5800   Petrol 145 44.8  1
440766 A3  2016 13995  Semi-Auto 30352  Petrol 30  58.9  1.4
440767 A3  2016 13490  Manual    29528  Diesel 20  68.9  1.6
440768 A1  2017 11995  Manual    19924  Diesel 0   76.3  1.6
440769 A6  2015 21298  Semi-Auto 22761  Diesel 145 54.3  3
440770 A6  2016 19498  Semi-Auto 38124  Diesel 30  61.4  2
440771 A3  2017 18200  Semi-Auto 18052  Diesel 145 61.4  2
440772 A4  2016 12816  Semi-Auto 57819  Diesel 0   72.4  2
440773 A6  2015 18181  Semi-Auto 57640  Diesel 125 61.4  2
440774 A5  2017 20520  Automatic 20516  Diesel 145 62.8  2
440775 A1  2016 10191  Manual    27878  Diesel 0   76.3  1.6
440776 A6  2016 16991  Semi-Auto 50610  Diesel 30  61.4  2
440777 Q5  2016 23992  Semi-Auto 17228  Diesel 200 47.1  2
440778 A4  2017 27312  Semi-Auto 9684   Petrol 145 36.7  3
440779 A5  2017 29152  Semi-Auto 23824  Petrol 145 38.2  3
440780 Q2  2019 30075  Semi-Auto 5105   Petrol 145 33.2  2
440781 A1  2019 22453  Semi-Auto 11     Petrol 145 40.9  2
440782 A8  2018 37902  Automatic 5022   Diesel 145 40.4  3
440783 A4  2019 27246  Automatic 2167   Diesel 145 47.9  2
440784 Q3  2017 25312  Semi-Auto 20323  Petrol 145 40.4  2
440785 Q5  2018 31962  Semi-Auto 17936  Petrol 145 40.4  2
440786 A3  2016 18192  Semi-Auto 21246  Petrol 30  56.5  1.4
440787 Q2  2017 16732  Manual    19171  Petrol 145 55.4  1
440788 A4  2018 20242  Semi-Auto 13219  Petrol 145 50.4  1.4
440789 A3  2017 13498  Manual    27155  Petrol 150 60.1  1
440790 A3  2016 15998  Manual    26849  Diesel 20  65.7  2
440791 A1  2015 12498  Manual    25549  Petrol 30  58.9  1.4
440792 A3  2014 13498  Manual    21238  Petrol 20  60.1  1.4
440793 Q5  2019 31395  Semi-Auto 2343   Diesel 145 39.2  2
440794 Q5  2019 31266  Semi-Auto 3409   Diesel 145 39.2  2
440795 Q3  2018 24702  Manual    6546   Diesel 145 60.1  2
440796 Q3  2019 37400  Automatic 5342   Petrol 145 32.1  2
440797 Q5  2019 33800  Automatic 6447   Petrol 145 32.1  2
440798 A3  2019 22420  Manual    2301   Diesel 145 51.4  1.6
440799 A3  2019 21920  Manual    7154   Diesel 145 52.3  1.6
440800 Q3  2019 35866  Automatic 6698   Petrol 145 30.7  2
440801 Q5  2019 33236  Semi-Auto 4294   Diesel 145 38.2  2
440802 Q5  2019 31366  Semi-Auto 2574   Diesel 145 39.2  2
440803 Q5  2019 33415  Semi-Auto 3390   Diesel 145 38.2  2
440804 A1  2020 20990  Manual    3265   Petrol 145 47.9  1
440805 A5  2020 31690  Semi-Auto 3390   Diesel 145 50.4  2
440806 A1  2016 12798  Manual    20123  Petrol 30  56.5  1.4
440807 A4  2019 17998  Semi-Auto 18668  Petrol 150 40.9  2
440808 A3  2017 18998  Manual    14264  Petrol 145 54.3  1.5
440809 A6  2016 17998  Semi-Auto 55659  Diesel 30  58.9  2
440810 A1  2016 15498  Manual    20417  Petrol 30  70.6  1.4
440811 Q5  2019 30498  Semi-Auto 6514   Diesel 150 38.2  2
440812 Q2  2017 21652  Semi-Auto 9866   Petrol 125 52.3  1.4
440813 Q3  2019 28192  Semi-Auto 3161   Petrol 145 38.2  1.5
440814 Q7  2019 48206  Automatic 8238   Diesel 145 32.8  3
440815 A6  2019 44990  Semi-Auto 2200   Diesel 145 37.7  3
440816 Q5  2019 32732  Semi-Auto 7612   Diesel 145 38.2  2
440817 Q2  2019 20594  Manual    9160   Diesel 145 49.6  1.6
440818 A4  2016 15472  Manual    51109  Diesel 30  67.3  2
440819 A4  2017 18990  Semi-Auto 30417  Diesel 30  62.8  2
440820 Q3  2018 25572  Semi-Auto 17953  Petrol 145 40.4  2
440821 A6  2017 18082  Semi-Auto 25143  Diesel 145 67.3  2
440822 A5  2017 29582  Semi-Auto 20320  Petrol 145 37.7  3
440823 Q3  2020 26890  Manual    2574   Petrol 145 40.9  1.5
440824 Q3  2020 27690  Manual    3962   Diesel 145 42.8  2
440825 A1  2016 15052  Semi-Auto 26041  Petrol 30  56.5  1.4
440826 Q2  2017 18242  Manual    44551  Petrol 125 50.4  1.4
440827 RS4 2018 52422  Semi-Auto 23249  Petrol 145 32.1  2.9
440828 Q3  2016 16890  Manual    44000  Diesel 30  60.1  2
440829 A1  2016 19512  Manual    18270  Petrol 235 39.8  2
440830 Q5  2019 34026  Semi-Auto 6756   Diesel 145 38.2  2
440831 Q5  2020 36890  Semi-Auto 3895   Diesel 145 38.2  2
440832 A6  2019 31880  Automatic 7050   Diesel 145 47.1  2
440833 Q3  2020 27690  Manual    990    Diesel 145 42.8  2
440834 A7  2020 45890  Semi-Auto 2410   Diesel 145 38.7  3
440835 A5  2017 21952  Semi-Auto 7696   Diesel 30  67.3  2
440836 Q2  2017 18552  Semi-Auto 26500  Petrol 145 54.3  1.4
440837 Q5  2017 35422  Automatic 42683  Petrol 145 34    3
440838 Q3  2018 23690  Semi-Auto 29933  Petrol 145 40.4  2
440839 A5  2019 25510  Automatic 12668  Diesel 145 51.4  2
440840 Q7  2018 63912  Automatic 22393  Diesel 145 37.2  4
440841 A5  2020 31690  Semi-Auto 3360   Diesel 145 50.4  2
440842 Q3  2014 15490  Manual    49268  Petrol 235 38.7  2
440843 A1  2015 10552  Manual    39000  Petrol 30  55.4  1.4
440844 TT  2016 17690  Manual    22164  Petrol 160 46.3  2
440845 A4  2016 16498  Semi-Auto 41529  Diesel 30  65.7  2
440846 A4  2019 29920  Semi-Auto 5664   Petrol 145 35.8  2
440847 Q7  2020 56894  Semi-Auto 582    Diesel 145 33.2  3
440848 Q2  2019 21294  Semi-Auto 11113  Diesel 145 47.9  1.6
440849 Q8  2019 51862  Automatic 11464  Diesel 145 33.6  3
440850 Q5  2016 23912  Semi-Auto 33500  Diesel 200 45.6  3
440851 A1  2018 11872  Manual    35742  Diesel 145 76.4  1.6
440852 Q3  2019 28676  Automatic 2788   Petrol 145 38.2  1.5
440853 Q5  2016 23142  Semi-Auto 27041  Diesel 200 47.1  2
440854 Q5  2020 34890  Automatic 4521   Diesel 145 38.2  2
440855 Q3  2016 20000  Semi-Auto 20160  Diesel 160 50.4  2
440856 A6  2018 22995  Semi-Auto 15866  Diesel 145 61.4  2
440857 A3  2016 13298  Manual    25244  Petrol 20  60.1  1
440858 Q5  2016 29172  Semi-Auto 25097  Diesel 235 42.8  3
440859 A3  2018 19261  Manual    30930  Petrol 150 54.3  1.5
440860 A4  2016 14242  Manual    14900  Petrol 125 53.3  1.4
440861 Q7  2019 43946  Automatic 10386  Diesel 145 32.8  3
440862 A4  2017 14788  Manual    54983  Diesel 145 74.3  2
440863 A1  2016 14959  Semi-Auto 13282  Petrol 30  56.5  1.4
440864 Q3  2017 17259  Manual    19297  Petrol 145 51.4  1.4
440865 A6  2017 23890  Semi-Auto 41000  Diesel 145 54.3  3
440866 Q2  2019 31490  Semi-Auto 2100   Petrol 145 31.4  2
440867 Q3  2018 22941  Semi-Auto 6000   Diesel 145 53.3  2
440868 A1  2015 12762  Manual    28418  Petrol 30  58.9  1.4
440869 Q7  2016 31390  Semi-Auto 31224  Diesel 205 47.9  3
440870 TT  2019 29562  Semi-Auto 3827   Petrol 150 40.9  2
440871 A1  2017 14180  Manual    23052  Diesel 150 76.3  1.6
440872 A3  2015 9442   Manual    69431  Diesel 0   74.3  1.6
440873 A4  2018 17990  Manual    14893  Petrol 145 50.4  1.4
440874 A3  2017 18698  Manual    8763   Petrol 30  60.1  1.4
440875 Q7  2018 61900  Semi-Auto 19227  Diesel 145 37.2  4
440876 A8  2018 38750  Semi-Auto 11000  Diesel 145 48.7  3
440877 A4  2018 18688  Semi-Auto 43525  Petrol 145 50.4  2
440878 A7  2015 21488  Semi-Auto 34995  Diesel 165 52.3  3
440879 A1  2015 10490  Manual    55201  Diesel 0   80.7  1.6
440880 A1  2015 11995  Manual    26000  Petrol 0   67.3  1
440881 A4  2019 27695  Semi-Auto 1666   Diesel 145 47.9  2
440882 Q3  2019 25636  Semi-Auto 15571  Diesel 145 48.7  2
440883 Q7  2017 37332  Semi-Auto 9011   Diesel 145 47.9  3
440884 Q7  2019 65290  Semi-Auto 9740   Diesel 145 30.1  4
440885 A4  2013 11341  Manual    73032  Diesel 150 55.4  2
440886 A1  2017 11990  Manual    24587  Petrol 150 67.3  1
440887 A1  2016 9980   Manual    30394  Petrol 0   67.3  1
440888 A3  2017 23890  Semi-Auto 25988  Petrol 150 44.1  2
440889 A3  2014 13995  Manual    22800  Petrol 30  55.4  1.4
440890 Q2  2016 20995  Semi-Auto 29491  Petrol 125 51.4  1.4
440891 A1  2016 14895  Manual    17344  Petrol 30  56.5  1.4
440892 TT  2015 13995  Manual    39000  Diesel 20  67.3  2
440893 A1  2016 12650  Manual    20193  Petrol 30  55.4  1.4
440894 A6  2015 24991  Semi-Auto 53584  Petrol 325 30.7  4
440895 A5  2017 19456  Manual    19992  Diesel 145 65.7  2
440896 Q7  2015 22782  Automatic 55559  Diesel 300 38.2  3
440897 A4  2017 18762  Semi-Auto 15440  Petrol 30  55.4  2
440898 A3  2017 18690  Manual    19543  Petrol 30  58.9  1.4
440899 A3  2019 28566  Semi-Auto 8564   Petrol 145 34.9  2
440900 A3  2019 18160  Semi-Auto 11558  Diesel 145 52.3  1.6
440901 Q2  2019 18380  Manual    12140  Diesel 145 47.9  1.6
440902 A4  2019 24720  Semi-Auto 20300  Diesel 145 50.4  2
440903 A3  2017 18990  Manual    12199  Diesel 145 67.3  2
440904 TT  2015 17490  Semi-Auto 31086  Petrol 205 42.8  2
440905 A1  2017 12999  Manual    24015  Petrol 30  58.9  1.4
440906 Q5  2016 19990  Semi-Auto 37505  Diesel 205 47.1  2
440907 A5  2019 31600  Automatic 12844  Diesel 145 48.7  2
440908 A3  2019 32890  Semi-Auto 3653   Petrol 145 33.2  2
440909 A8  2020 48490  Semi-Auto 1354   Diesel 145 39.2  3
440910 A5  2020 27890  Semi-Auto 3532   Diesel 145 51.4  2
440911 Q2  2019 25490  Semi-Auto 4757   Diesel 145 47.9  2
440912 A4  2019 26980  Automatic 7396   Diesel 145 47.1  2
440913 Q2  2017 20479  Semi-Auto 10894  Petrol 145 52.3  1.4
440914 Q8  2018 56990  Semi-Auto 18782  Diesel 145 32.8  3
440915 Q3  2015 14490  Semi-Auto 57800  Diesel 145 54.3  2
440916 A1  2017 11490  Manual    14960  Petrol 145 57.6  1.4
440917 A5  2018 29990  Semi-Auto 7479   Petrol 145 36.7  3
440918 Q2  2019 22490  Manual    8752   Petrol 145 39.2  1.5
440919 A7  2019 31990  Semi-Auto 13502  Diesel 150 47.1  2
440920 A5  2018 20391  Semi-Auto 17929  Diesel 145 70.6  2
440921 A1  2017 12260  Manual    13840  Petrol 145 67.3  1
440922 A1  2014 9720   Manual    62871  Petrol 20  60.1  1.4
440923 Q3  2017 20998  Semi-Auto 9997   Petrol 145 47.9  1.4
440924 Q3  2016 16798  Manual    31516  Diesel 145 55.4  2
440925 Q3  2016 17798  Semi-Auto 29777  Petrol 145 47.9  1.4
440926 Q2  2017 20495  Semi-Auto 10000  Diesel 145 58.9  2
440927 A3  2017 19995  Manual    12000  Petrol 145 58.9  1.4
440928 Q5  2018 37995  Semi-Auto 23500  Petrol 145 34    3
440929 A3  2015 15498  Manual    20346  Petrol 30  57.6  1.4
440930 Q3  2017 18998  Semi-Auto 9347   Petrol 145 47.9  1.4
440931 RS4 2019 55495  Semi-Auto 9000   Petrol 150 29.1  2.9
440932 A1  2016 11107  Manual    15716  Petrol 30  57.6  1.4
440933 A5  2013 9691   Manual    80931  Diesel 30  64.2  2
440934 A3  2015 11211  Manual    26200  Diesel 20  68.9  2
440935 A1  2016 13699  Manual    19749  Petrol 30  55.4  1.4
440936 Q5  2015 18998  Semi-Auto 43979  Diesel 200 47.1  2
440937 A7  2016 19698  Semi-Auto 40809  Diesel 125 61.4  3
440938 A4  2019 18998  Manual    5790   Petrol 145 41.5  2
440939 Q3  2017 15995  Manual    32500  Diesel 30  61.4  2
440940 Q3  2017 17649  Manual    33600  Diesel 145 61.4  2
440941 A4  2018 18500  Manual    15091  Petrol 145 52.3  1.4
440942 A4  2018 31500  Semi-Auto 16600  Petrol 145 38.7  3
440943 Q7  2019 48500  Semi-Auto 1980   Diesel 145 32.8  3
440944 A6  2019 28750  Automatic 5500   Diesel 145 50.4  2
440945 Q7  2019 46500  Semi-Auto 18200  Diesel 145 32.8  3
440946 Q3  2016 19298  Semi-Auto 16021  Diesel 160 50.4  2
440947 Q3  2017 19998  Manual    12891  Petrol 145 49.6  1.4
440948 Q3  2016 19298  Manual    10146  Diesel 145 52.3  2
440949 A1  2013 7598   Manual    81012  Diesel 20  68.9  2
440950 A3  2016 14298  Manual    29203  Petrol 30  58.9  1.4
440951 A1  2016 14998  Semi-Auto 19687  Petrol 30  70.6  1.4
440952 A4  2017 14980  Manual    30000  Petrol 145 50.4  2
440953 A1  2016 18120  Manual    7433   Petrol 200 40.4  2
440954 A6  2016 15998  Semi-Auto 43151  Diesel 20  64.2  2
440955 A4  2016 17495  Automatic 21132  Diesel 0   72.4  2
440956 A3  2015 12495  Manual    20258  Diesel 0   83.1  1.6
440957 A1  2015 11995  Manual    39854  Diesel 0   80.7  1.6
440958 A3  2015 11995  Manual    25959  Diesel 20  70.6  1.6
440959 Q3  2015 17495  Manual    30224  Diesel 125 60.1  2
440960 A4  2016 15995  Manual    19912  Petrol 145 51.4  1.4
440961 A4  2019 23350  Manual    6936   Petrol 145 39.2  2
440962 A3  2016 19771  Semi-Auto 17157  Petrol 125 48.7  2
440963 Q8  2019 50786  Automatic 4278   Diesel 145 33.6  3
440964 A1  2013 8999   Semi-Auto 49447  Petrol 125 53.3  1.4
440965 A1  2016 11510  Manual    25277  Petrol 30  55.4  1.4
440966 A6  2016 18900  Manual    37848  Diesel 30  61.4  2
440967 A4  2017 18295  Manual    11784  Diesel 145 74.3  2
440968 A3  2015 15995  Semi-Auto 49487  Diesel 125 57.6  2
440969 A3  2014 9690   Manual    25854  Petrol 30  57.6  1.2
440970 A3  2019 30796  Semi-Auto 6806   Petrol 145 34.9  2
440971 A5  2019 25016  Automatic 14     Diesel 145 70.6  2
440972 A4  2019 24436  Manual    2416   Petrol 145 38.7  2
440973 A3  2019 22230  Semi-Auto 16161  Diesel 145 52.3  1.6
440974 A4  2016 16792  Semi-Auto 26301  Diesel 20  70.6  2
440975 Q2  2019 23991  Semi-Auto 9256   Diesel 145 46.3  1.6
440976 Q7  2019 44212  Semi-Auto 6000   Diesel 145 33.2  3
440977 A4  2015 11995  Manual    50811  Diesel 20  67.3  2
440978 Q3  2016 19495  Semi-Auto 31959  Diesel 160 50.4  2
440979 Q7  2013 17650  Semi-Auto 56000  Diesel 300 38.2  3
440980 Q3  2013 9649   Manual    70000  Diesel 145 54.3  2
440981 Q3  2016 17940  Manual    12683  Petrol 125 51.4  1.4
440982 A6  2016 16997  Manual    28197  Diesel 30  61.4  2
440983 Q2  2017 20620  Manual    11340  Petrol 145 50.4  1.4
440984 A6  2015 14500  Semi-Auto 57192  Diesel 145 55.4  3
440985 Q2  2017 15991  Manual    6287   Petrol 150 55.4  1
440986 A3  2015 12230  Manual    55200  Diesel 20  68.9  2
440987 A4  2016 14899  Manual    28555  Diesel 20  70.6  2
440988 A1  2019 19471  Semi-Auto 4150   Petrol 150 47.9  1
440989 A3  2018 20971  Semi-Auto 22604  Petrol 145 56.5  1.5
440990 Q2  2017 20671  Semi-Auto 22791  Petrol 145 52.3  1.4
440991 A3  2018 17971  Semi-Auto 11532  Petrol 145 56.5  1.5
440992 A4  2018 18995  Semi-Auto 18696  Petrol 145 50.4  1.4
440993 A4  2016 13450  Manual    55000  Diesel 30  64.2  2
440994 A3  2015 9750   Manual    25500  Diesel 20  68.9  2
440995 Q5  2015 17250  Semi-Auto 56000  Diesel 205 47.1  2
440996 A1  2013 8995   Manual    68000  Diesel 0   74.3  1.6
440997 A5  2016 17250  Semi-Auto 28000  Diesel 125 58.9  2
440998 Q3  2017 16671  Manual    20482  Diesel 30  62.8  2
440999 Q2  2017 18481  Manual    36391  Petrol 145 50.4  1.4
441000 A8  2018 39881  Semi-Auto 6173   Diesel 145 40.4  3
441001 Q2  2019 26132  Semi-Auto 5713   Diesel 145 44.8  1.6
441002 Q2  2019 26302  Semi-Auto 3356   Diesel 145 44.8  1.6
441003 A1  2015 12881  Manual    34188  Petrol 30  55.4  1.4
441004 A4  2016 22990  Semi-Auto 30294  Diesel 125 60.1  3
441005 A4  2016 15290  Semi-Auto 36157  Diesel 20  72.4  2
441006 A3  2016 21490  Semi-Auto 44601  Petrol 200 40.9  2
441007 Q5  2016 28881  Semi-Auto 26832  Diesel 235 42.8  3
441008 Q5  2017 22971  Manual    18926  Diesel 200 47.9  2
441009 A3  2019 22382  Manual    4352   Diesel 145 51.4  1.6
441010 A6  2016 20192  Semi-Auto 24831  Diesel 30  61.4  2
441011 Q8  2019 51991  Semi-Auto 9089   Diesel 145 33.6  3
441012 Q3  2016 15991  Manual    33112  Diesel 30  60.1  2
441013 A6  2016 22990  Semi-Auto 66506  Diesel 235 43.5  3
441014 A1  2015 10590  Manual    20828  Petrol 30  57.6  1.4
441015 A6  2017 26490  Semi-Auto 27379  Diesel 200 45.6  3
441016 Q5  2014 18962  Semi-Auto 43888  Diesel 235 44.1  3
441017 A3  2016 15990  Semi-Auto 17868  Petrol 30  58.9  1.4
441018 A4  2015 11120  Manual    69130  Diesel 0   74.3  2
441019 A3  2016 23482  Semi-Auto 22499  Petrol 160 43.5  2
441020 A6  2016 20481  Semi-Auto 11540  Diesel 30  61.4  2
441021 A4  2018 18992  Manual    19677  Petrol 145 51.4  1.4
441022 A4  2017 19632  Semi-Auto 25593  Diesel 145 67.3  2
441023 Q2  2017 17132  Manual    15268  Petrol 125 52.3  1.4
441024 Q5  2016 21571  Semi-Auto 44929  Diesel 200 47.1  2
441025 Q7  2019 47816  Semi-Auto 14915  Diesel 145 32.8  3
441026 A5  2017 21481  Semi-Auto 11070  Diesel 145 67.3  2
441027 A4  2017 17012  Manual    38810  Diesel 30  67.3  2
441028 A4  2018 23132  Semi-Auto 15475  Petrol 145 50.4  2
441029 Q3  2017 26062  Semi-Auto 10504  Petrol 145 40.4  2
441030 A4  2016 16862  Manual    35706  Petrol 125 49.6  2
441031 A1  2018 15749  Semi-Auto 31846  Petrol 150 56.5  1.4
441032 A1  2019 21989  Semi-Auto 6734   Petrol 150 40.4  2
441033 A6  2016 19280  Semi-Auto 21699  Diesel 30  61.4  2
441034 Q3  2016 18202  Manual    14779  Petrol 145 49.6  1.4
441035 Q3  2018 23252  Semi-Auto 18865  Petrol 145 47.9  1.4
441036 TT  2016 21241  Semi-Auto 19411  Petrol 160 43.5  2
441037 A3  2017 19310  Semi-Auto 12272  Petrol 145 56.5  1.4
441038 A4  2016 13110  Semi-Auto 51124  Diesel 0   72.4  2
441039 A1  2017 11000  Manual    28691  Petrol 145 67.3  1
441040 A6  2017 18995  Semi-Auto 28828  Diesel 145 64.2  2
441041 A3  2019 23995  Semi-Auto 15425  Petrol 145 42.2  1.5
441042 A1  2016 10870  Manual    18679  Petrol 30  57.6  1.4
441043 A4  2014 12470  Manual    40276  Diesel 30  62.8  2
441044 Q5  2017 24000  Semi-Auto 21634  Diesel 145 55.4  2
441045 A8  2019 41606  Automatic 2117   Diesel 145 40.4  3
441046 A5  2019 24260  Semi-Auto 9026   Petrol 145 40.4  2
441047 A1  2017 13982  Manual    27079  Petrol 30  55.4  1.4
441048 A5  2020 28990  Semi-Auto 2640   Petrol 145 37.7  2
441049 A3  2017 16991  Manual    44180  Petrol 30  58.9  1.4
441050 Q2  2019 22276  Automatic 5209   Petrol 145 42.8  1.5
441051 A5  2019 33560  Automatic 8909   Diesel 145 44.8  2
